ax; ay; az; gx; gy; gz; magx; magy; magz; magN; th; tm; ts; lati; loni; lat; lon
-13281250; 1306152; -97595214; 0; -42724609; -12207031; 3800000000; -800000000; 800000000; 10188865661;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13366699; 1354980; -97595214; -18310546; -30517578; -12207031; 3800000000; -900000000; 800000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13293457; 1330566; -97546386; -6103515; -42724609; -12207031; 3900000000; -900000000; 700000000; 10299462127;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13476562; 1489257; -97619628; -12207031; -36621093; -6103515; 3900000000; -800000000; 800000000; 10159217071;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13146972; 1293945; -97607421; 6103515; -36621093; -12207031; 3800000000; -800000000; 800000000; 10188865661;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13403320; 1354980; -97583007; -30517578; -30517578; -6103515; 3800000000; -900000000; 900000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13342285; 1391601; -97558593; 0; -36621093; -12207031; 3900000000; -800000000; 900000000; 10159217071;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13317871; 1208496; -97607421; -12207031; -36621093; -12207031; 3800000000; -900000000; 800000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13354492; 1354980; -97595214; -12207031; -36621093; -12207031; 3800000000; -800000000; 800000000; 10188865661;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13391113; 1330566; -97558593; -6103515; -36621093; -12207031; 3800000000; -800000000; 800000000; 10159217071;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
